measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,472.90749988106796,696.8189727682125,196.57779560263464
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,1796.1783595347308,2764.4395017902825,1042.5912451257923
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,1037.0858956877173,1673.0480036454196,393.81652548459556
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,5639.558354979351,8336.230285363825,3236.9450409535193
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,2525.3396116155955,4767.78542710804,927.9065173981221
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,1224.3482295763783,2169.093268674689,373.03252093987726
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,1228.6431156936285,2220.2812249242033,329.48223549117085
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,11268.296160655153,14859.448649472475,7360.047927330341
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,11098.370429091114,16220.485643616725,5626.976813409071
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,14592.182330256406,23541.815456721655,7260.210665786157
2,DALYs (Disability-Adjusted Life Years),25350,Rivers,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,10682.136444688305,16826.984220481343,4315.378495191761
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2013,374.7141639291784,547.5838067032114,249.97177346523085
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,326.99487930600503,485.1825250038515,181.91899816525083
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,1551.4905631933755,2358.3770080810264,1019.7491377481865
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,772.6945664544644,1194.139220674554,416.30227801356426
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,4662.062939949812,7128.518163970098,3117.8630426645477
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,1659.2074771953985,2611.545513967163,882.963318251867
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,705.2081922307596,1665.530556324611,223.98263961055602
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,647.9157001199595,1451.9738367268317,195.5285836146476
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,5125.229185181885,8144.980830589639,2571.0309383635795
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,5093.802312298158,8615.986277675207,2136.5261735807085
2,DALYs (Disability-Adjusted Life Years),25327,Delta,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,7813.450825749547,14619.647506168923,2855.3345309792485
2,DALYs (Disability-Adjusted Life Years),25327,Delta,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,4668.320793794425,9642.219078352467,1526.8068795110403
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,1,Male,23,5-14 years,345,Malaria,3,Rate,2014,2146.6036213271163,4093.534897388355,884.0360076454689
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,2,Female,23,5-14 years,345,Malaria,3,Rate,2014,1092.1101024141428,2024.7719684890285,572.5791312161449
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,1,Male,24,15-49 years,345,Malaria,3,Rate,2014,1728.6089197242848,3113.117205511836,852.0111678406264
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,2,Female,24,15-49 years,345,Malaria,3,Rate,2014,1077.6223220831355,1956.9551463463197,575.6712812935823
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,1,Male,25,50-69 years,345,Malaria,3,Rate,2014,2499.6180226797,5042.1914738697715,1103.4207700000882
2,DALYs (Disability-Adjusted Life Years),25322,Bauchi,2,Female,25,50-69 years,345,Malaria,3,Rate,2014,2903.4044363628,5311.824589694856,1286.1052573463026
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,308.26583776642076,477.53587005495865,203.1408428106285
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,299.49866500546955,439.8304190726498,178.92993329850134
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,1425.9736380351571,2228.879796346552,921.0241906534085
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,1019.3837398198849,1517.1491489787502,627.3559105507412
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,3812.51265363255,6232.5060362309905,2493.185424085353
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,1858.9418291966738,3590.591793574941,996.5900879801608
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2015,224.54424676988916,476.41923552687064,81.5016563755773
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2015,210.16153735494663,453.03212969727946,75.9704610046713
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2015,1591.2389593983312,4099.405738410057,315.82086973604464
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2015,1828.5993661004484,3361.0276735162447,580.244242495524
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2015,1940.072687117486,5677.4280328594205,274.36195094929644
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2015,1294.0942248961883,2698.898373539605,290.90697283783544
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,1,Male,23,5-14 years,345,Malaria,3,Rate,2015,2597.211284834921,4702.400458913333,1424.2609211388487
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,2,Female,23,5-14 years,345,Malaria,3,Rate,2015,2072.1361362980397,3718.692653574225,1120.4435281957783
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,1,Male,24,15-49 years,345,Malaria,3,Rate,2015,2859.9364751334365,4662.873644477934,1558.239017003893
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,2,Female,24,15-49 years,345,Malaria,3,Rate,2015,2126.1301418547487,3725.677472164937,1149.9791408267183
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,1,Male,25,50-69 years,345,Malaria,3,Rate,2015,6351.053204497229,11942.927309202425,3155.2145794107046
2,DALYs (Disability-Adjusted Life Years),25328,Ebonyi,2,Female,25,50-69 years,345,Malaria,3,Rate,2015,4051.359208624307,6545.05949648314,1959.9248730277734
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2013,318.60095895590257,474.6406973262905,214.4301664313395
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,318.4846455755523,451.95322481781636,172.51255747248246
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,1564.6634298603683,2386.30320248982,1059.3177240695359
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,1130.2327829250057,1697.7289798717543,635.4321209151755
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,4319.806079255459,6596.470236207223,2964.0085595806295
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,2060.494766226152,4089.0804287981287,996.5336481973375
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,255.67970200603153,539.7358006509895,77.79067299559387
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,238.20978330403312,525.6608547407176,75.22623897031356
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,2044.371555261048,4790.522807647931,352.11358951023084
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,2395.1268687579413,5103.601995042077,680.6970350192046
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,2410.285752303241,6630.876965765426,273.9296092366215
2,DALYs (Disability-Adjusted Life Years),25340,Kogi,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,1720.328682965818,4314.123657577795,335.4538333681603
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,1,Male,23,5-14 years,345,Malaria,3,Rate,2015,3865.0847752404093,6853.57748931197,1777.6099630751912
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,2,Female,23,5-14 years,345,Malaria,3,Rate,2015,2831.3327357540134,5103.300717482498,1518.766171977091
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,1,Male,24,15-49 years,345,Malaria,3,Rate,2015,3176.3465023125887,4327.971416546382,2090.5671940175894
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,2,Female,24,15-49 years,345,Malaria,3,Rate,2015,2494.4244807969785,3917.53079951738,1443.349610633018
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,1,Male,25,50-69 years,345,Malaria,3,Rate,2015,4806.28475203378,7446.955537858766,2204.682342392028
2,DALYs (Disability-Adjusted Life Years),25339,Kebbi,2,Female,25,50-69 years,345,Malaria,3,Rate,2015,5075.173412004056,6165.187593324008,4042.383772869938
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,1,Male,23,5-14 years,345,Malaria,3,Rate,2014,2923.909356340849,5631.66659317182,1368.2968810454433
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,2,Female,23,5-14 years,345,Malaria,3,Rate,2014,1584.0968503528545,2943.8801617216463,856.554948709335
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,1,Male,24,15-49 years,345,Malaria,3,Rate,2014,1854.0966881836061,3040.9639545453006,1020.9557630069336
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,2,Female,24,15-49 years,345,Malaria,3,Rate,2014,1496.6541878416717,2745.337484488867,842.6962812352849
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,1,Male,25,50-69 years,345,Malaria,3,Rate,2014,3031.5696887620393,6546.739022922543,1434.5698227608666
2,DALYs (Disability-Adjusted Life Years),25335,Jigawa,2,Female,25,50-69 years,345,Malaria,3,Rate,2014,4544.096601952235,6966.362891432412,2693.3297371805934
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2013,278.1352324613791,410.1504833249419,163.98770153733835
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,242.47170881084654,369.8464422296994,129.75655802337624
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,1375.8867390208745,2094.625278427336,830.655097905961
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,782.0509658785938,1244.3601249945282,412.4230152425754
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,4176.921691095009,6434.583146428265,2581.191188099839
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,1555.2039669339867,2554.7847671723894,745.4004569228771
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,380.912669628699,802.4096876694321,148.53052919780447
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,347.5030926060287,749.6213283196585,127.94453737387046
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,4756.9926722392665,7673.835436408598,2374.2608733257543
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,4357.131372106474,7665.6735170978245,1334.5839544225203
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,6445.42046984273,13321.582096767088,2561.887949020065
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,3695.3472192038153,8208.267309611896,868.4629058733728
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2014,916.7097430833805,1413.3298221809998,610.8883208762386
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2014,625.5146460610634,989.0937756380137,377.0408182325766
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2014,3283.370659525317,4937.902271859803,2291.1167537222987
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2014,1426.2867749241955,2100.04586410196,846.5811135246053
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2014,9581.066773131732,14604.832626613876,6837.496866805201
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2014,3626.0714442170834,5677.079683994635,2106.717278371412
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2014,538.0394124238684,1067.207725562686,280.3995745843538
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2014,430.8164940624968,849.4389936216947,206.0386409477888
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2014,1791.9150324380055,2805.214389537423,1052.98433782204
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2014,1875.2431456789363,3243.0389709143324,1004.6681611085226
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2014,1975.9559799778813,3855.919706810529,885.2131239100431
2,DALYs (Disability-Adjusted Life Years),25333,Gombe,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2014,1445.8128873392707,3004.445045537163,544.2619045775018
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,281.9227516512373,429.54390497308157,175.49599849332697
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,237.80943424348862,350.76945348356077,130.3182370365474
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,1274.7504716864705,1997.2832300641091,775.3521707661267
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,728.3259240609906,1158.197105852627,398.71209774313104
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,3806.5760650664993,5695.8364003802,2343.3480149921947
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,1416.6140800550586,2395.2036615588436,723.3641049765477
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2015,356.8329155681222,633.2671342548749,146.81453354921598
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2015,322.25333469145835,646.3212726840956,136.20805098484885
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2015,5089.667019402786,8024.038693519502,2720.048872252256
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2015,4293.998815440289,7859.826323993236,1506.7374799748095
2,DALYs (Disability-Adjusted Life Years),25329,Edo,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2015,7525.902351085154,14122.319290355073,3646.227354167864
2,DALYs (Disability-Adjusted Life Years),25329,Edo,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2015,3754.753018543832,7977.987970082734,879.0017696186084
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,1,Male,23,5-14 years,345,Malaria,3,Rate,2014,2958.285698984121,5024.284730583026,1603.0208202408958
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,2,Female,23,5-14 years,345,Malaria,3,Rate,2014,2929.9061017774334,4925.620859691536,1381.0147637366138
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,1,Male,24,15-49 years,345,Malaria,3,Rate,2014,2817.4616633697965,3701.466788162895,1950.0362606627318
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,2,Female,24,15-49 years,345,Malaria,3,Rate,2014,2520.6584167730107,4006.004728444204,1216.7193808987936
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,1,Male,25,50-69 years,345,Malaria,3,Rate,2014,6364.067282275069,7931.994459343292,4735.844843250563
2,DALYs (Disability-Adjusted Life Years),25346,Ondo,2,Female,25,50-69 years,345,Malaria,3,Rate,2014,4218.411468796805,5965.1289829829875,2139.656089872671
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,23,5-14 years,345,Malaria,3,Rate,2013,2999.31606780081,5179.131142855749,1265.1710033090937
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,23,5-14 years,345,Malaria,3,Rate,2013,3254.9815056799166,5633.3057376946745,1367.73127467285
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,24,15-49 years,345,Malaria,3,Rate,2013,3305.2402255476254,4724.568541420346,1621.9611809467112
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,24,15-49 years,345,Malaria,3,Rate,2013,2673.98976266163,4906.269369378143,1014.5625572920296
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,25,50-69 years,345,Malaria,3,Rate,2013,8518.46474717362,13351.984994025142,3501.997015710147
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,25,50-69 years,345,Malaria,3,Rate,2013,5366.736116391382,8841.944138645411,1969.152595135777
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,23,5-14 years,345,Malaria,3,Rate,2015,2230.2870035217347,4111.871350617106,1028.7138113883186
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,23,5-14 years,345,Malaria,3,Rate,2015,2435.272991680484,4641.391333824898,1144.417617138532
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,24,15-49 years,345,Malaria,3,Rate,2015,2450.0928109095553,4285.099394593482,1151.5069583606485
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,24,15-49 years,345,Malaria,3,Rate,2015,1896.3215653088866,3737.3849813799884,896.2232691447559
2,DALYs (Disability-Adjusted Life Years),25318,Abia,1,Male,25,50-69 years,345,Malaria,3,Rate,2015,6354.489672635172,11756.618923815904,2804.822638240484
2,DALYs (Disability-Adjusted Life Years),25318,Abia,2,Female,25,50-69 years,345,Malaria,3,Rate,2015,3803.6803142079407,7830.540230877168,1563.283403594952
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2015,268.6546748646709,436.09798296519983,169.41881063659193
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2015,189.53573033136175,277.295468774911,90.67973358385314
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2015,1330.5129436516136,2139.3514091552374,845.213084943875
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2015,557.5928427219565,849.4577290326266,246.05563676822865
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2015,3343.905183278284,5075.685366559646,2126.760252100772
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2015,1105.2458018936416,1830.7467602541171,445.86800783829005
2,DALYs (Disability-Adjusted Life Years),25342,Lagos,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2015,322.2714540515537,542.3342259840877,200.68752837345767
