measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,25349,Plateau,1,Male,25,50-69 years,298,HIV/AIDS,3,Rate,2013,70.97100096150007,147.54990921751272,25.814491308004996
1,Deaths,25349,Plateau,2,Female,25,50-69 years,298,HIV/AIDS,3,Rate,2013,51.18908743729501,106.31001875695029,20.72953996757851
1,Deaths,25342,Lagos,1,Male,23,5-14 years,297,Tuberculosis,3,Rate,2013,2.9703265010379893,4.460270399237843,1.6153343289496291
1,Deaths,25342,Lagos,2,Female,23,5-14 years,297,Tuberculosis,3,Rate,2013,1.7984517677186145,2.9810389686245284,0.5935830849378397
1,Deaths,25342,Lagos,1,Male,24,15-49 years,297,Tuberculosis,3,Rate,2013,24.182586594936012,39.3063009538182,13.971746670371168
1,Deaths,25342,Lagos,2,Female,24,15-49 years,297,Tuberculosis,3,Rate,2013,8.746140190803033,14.583111268375715,2.935501311609385
1,Deaths,25342,Lagos,1,Male,25,50-69 years,297,Tuberculosis,3,Rate,2013,107.47574994009301,165.52160165652666,65.33981010467645
1,Deaths,25342,Lagos,2,Female,25,50-69 years,297,Tuberculosis,3,Rate,2013,34.92192332544589,62.31689551531974,11.699654702556352
1,Deaths,25342,Lagos,1,Male,23,5-14 years,298,HIV/AIDS,3,Rate,2013,4.370766145840596,8.094255156071814,2.5599385481026515
1,Deaths,25342,Lagos,2,Female,23,5-14 years,298,HIV/AIDS,3,Rate,2013,3.0754739977559327,5.52002023231903,1.5518671918712388
1,Deaths,25342,Lagos,1,Male,24,15-49 years,298,HIV/AIDS,3,Rate,2013,57.2533130307928,100.59246455394526,33.23323754288603
1,Deaths,25342,Lagos,2,Female,24,15-49 years,298,HIV/AIDS,3,Rate,2013,35.64657469396937,56.04297154404447,19.505499647990742
